"date","promo_A_Bunjang_Handling_Event","promo_B_Bunjang_Handling_Event","promo_C_DK_Birthday_Event_23","promo_D_Inclusion_Only_Service_Event","promo_E_DK_Black_Friday_2023","promo_F_DK_Christmas_Event_2023","promo_G_Handling_Fee_Promotion","promo_H_Point_Blossoms","promo_I_EMS_&_EMS_Premium_5%_Discount_Event","promo_J_Discount_of_5%_of_an_Order","promo_K_Free_Photo_Service","promo_L_UPS_80%_Distcount","promo_M_EMS_&_EMS_Premium_5%_Discount_Event","promo_N_5%_Discount_on_Bunjang_Products","promo_O_Black_Friday_Promotion","promo_P_New_Year_New_Customer","promo_Q_DK_Store_FREE_Handling_Fee_+_5%_OFF_on_Bunjang_Items!","promo_R_DKxDKshop_Free_Domestic_Shipping_in_Korea","promo_S_FREE_Handling_Fee_($1)","promo_T_10%_Off_International_Shipping","promo_U_EMS_&_EMS_Premium_5%_Discount_Event","promo_V_FREE_Handling_Fee_($5)","google_session_count","meta_session_count","tiktok_session_count","x_session_count","google_ads_spent","meta_ads_spent","tiktok_ads_spent","x_ads_spent","transaction_count","new_signups_count"
2023-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,228314.0,0.0,0.0,0.0,94,127
2023-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,292477.0,0.0,0.0,0.0,153,169
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,296050.0,0.0,0.0,0.0,185,122
2023-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,254062.0,0.0,0.0,0.0,170,116
2023-06-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,251472.0,0.0,0.0,0.0,65,153
2023-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,249506.0,0.0,0.0,0.0,68,132
2023-06-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,0,273464.0,0.0,0.0,0.0,202,155
2023-06-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,0,0,217195.0,0.0,0.0,0.0,208,150
2023-06-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,206804.0,0.0,0.0,0.0,259,143
2023-06-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,169706.0,0.0,0.0,0.0,208,149
2023-06-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,0,0,217684.0,0.0,0.0,0.0,164,145
2023-06-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,244394.0,0.0,0.0,0.0,85,97
2023-06-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,200473.0,0.0,0.0,0.0,74,109
2023-06-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,217196.0,0.0,0.0,0.0,213,145
2023-06-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,206079.0,9038.0,0.0,0.0,186,135
2023-06-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,212594.0,25060.0,0.0,0.0,210,127
2023-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,209045.0,25077.0,0.0,0.0,213,137
2023-06-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,205563.0,25495.0,0.0,0.0,175,138
2023-06-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,183569.0,26618.0,0.0,0.0,47,88
2023-06-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,179477.0,25681.0,0.0,0.0,58,117
2023-06-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,223723.0,31514.0,0.0,0.0,179,165
2023-06-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,230398.0,54507.0,0.0,0.0,184,149
2023-06-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0,0,233450.0,52041.0,0.0,0.0,182,149
2023-06-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,196141.0,28245.0,0.0,0.0,207,186
2023-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,159647.0,16625.0,0.0,0.0,170,159
2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,188722.0,0.0,0.0,0.0,83,164
2023-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,221107.0,0.0,0.0,0.0,49,162
2023-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,210768.0,0.0,0.0,0.0,151,218
2023-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,218632.0,0.0,0.0,0.0,141,192
2023-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,217941.0,0.0,0.0,0.0,158,168
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,205720.0,0.0,0.0,0.0,154,199
2023-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,191085.0,0.0,0.0,0.0,178,171
2023-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,188958.0,0.0,0.0,0.0,58,147
2023-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,182022.0,0.0,0.0,0.0,55,155
2023-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,236540.0,0.0,0.0,0.0,190,181
2023-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,257964.0,0.0,0.0,0.0,181,168
2023-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,220714.0,0.0,0.0,0.0,168,175
2023-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,215817.0,0.0,0.0,0.0,181,177
2023-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,200445.0,0.0,0.0,0.0,154,171
2023-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,195059.0,0.0,0.0,0.0,68,122
2023-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,195295.0,0.0,0.0,0.0,58,150
2023-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,211226.0,0.0,0.0,0.0,165,171
2023-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,201391.0,0.0,0.0,0.0,125,161
2023-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,207363.0,8314.0,0.0,0.0,163,169
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,157246.0,36180.0,0.0,0.0,169,132
2023-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,154534.0,35644.0,0.0,0.0,146,139
2023-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,157708.0,35052.0,0.0,0.0,42,124
2023-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,171211.0,35667.0,0.0,0.0,53,121
2023-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,185108.0,46244.0,0.0,0.0,184,152
2023-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,180717.0,51567.0,0.0,0.0,158,190
2023-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,166424.0,50620.0,0.0,0.0,161,166
2023-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,156142.0,50764.0,0.0,0.0,164,148
2023-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,145442.0,59298.0,0.0,0.0,174,182
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,168816.0,72890.0,0.0,0.0,70,150
2023-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,138557.0,19349.0,0.0,0.0,66,132
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,166029.0,19485.0,0.0,0.0,182,159
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,196082.0,20698.0,0.0,0.0,141,155
2023-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,174711.0,20027.0,0.0,0.0,170,165
2023-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,186322.0,29500.0,0.0,0.0,186,171
2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,1,0,0,187153.0,40162.0,0.0,0.0,147,139
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,140852.0,41885.0,0.0,0.0,63,137
2023-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,148762.0,40979.0,0.0,0.0,60,128
2023-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,204322.0,49048.0,42515.0,0.0,166,186
2023-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,232592.0,51614.0,49312.0,0.0,159,308
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,197821.0,59124.0,0.0,0.0,158,179
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,188587.0,60290.0,0.0,0.0,156,165
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,170677.0,61442.0,0.0,0.0,179,155
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,136614.0,60802.0,0.0,0.0,62,108
2023-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,133250.0,61238.0,0.0,0.0,50,145
2023-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,156938.0,63014.0,0.0,0.0,162,166
2023-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,175727.0,60392.0,0.0,0.0,91,190
2023-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,178335.0,67817.0,0.0,0.0,165,187
2023-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,140519.0,77647.0,0.0,0.0,145,168
2023-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,155759.0,78484.0,0.0,0.0,155,163
2023-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,135124.0,77370.0,0.0,0.0,54,141
2023-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,148028.0,82493.0,0.0,0.0,64,132
2023-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,157921.0,83227.0,0.0,0.0,193,138
2023-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,163250.0,80461.0,0.0,0.0,179,174
2023-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,144416.0,80075.0,0.0,0.0,177,197
2023-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,168627.0,77888.0,0.0,0.0,199,151
2023-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,134244.0,78402.0,0.0,0.0,177,178
2023-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,111124.0,77451.0,0.0,0.0,70,143
2023-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,112543.0,81828.0,0.0,0.0,65,149
2023-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,119052.0,81020.0,0.0,0.0,252,148
2023-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,112470.0,79703.0,0.0,0.0,231,128
2023-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,215371.0,79564.0,0.0,0.0,216,317
2023-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,375550.0,75854.0,0.0,0.0,265,205
2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,403276.0,82767.0,0.0,0.0,202,146
2023-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,323467.0,79264.0,0.0,0.0,71,135
2023-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,480074.0,77152.0,0.0,0.0,73,148
2023-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,422018.0,83365.0,0.0,0.0,167,149
2023-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,164,0,0,435872.0,72278.0,0.0,0.0,170,158
2023-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,680,83,0,362495.0,59936.0,0.0,0.0,180,153
2023-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,653,171,0,561225.0,59586.0,0.0,0.0,167,143
2023-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,539,149,0,440460.0,58669.0,0.0,0.0,203,160
2023-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,526,108,0,468058.0,58381.0,0.0,0.0,77,150
2023-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,638,92,0,457489.0,61645.0,0.0,0.0,67,158
2023-09-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,676,63,0,473108.0,62616.0,0.0,0.0,232,153
2023-09-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,546,42,0,438075.0,60564.0,0.0,0.0,223,168
2023-09-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,571,50,0,572946.0,84584.0,0.0,0.0,229,129
2023-09-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,647,40,0,542155.0,84078.0,0.0,0.0,284,130
2023-09-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,664,51,0,472957.0,83717.0,0.0,0.0,245,144
2023-09-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,503,23,0,426972.0,81172.0,0.0,0.0,110,119
2023-09-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,584,38,0,453594.0,83168.0,0.0,0.0,121,167
2023-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,613,64,0,484030.0,83353.0,0.0,0.0,191,141
2023-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,685,170,0,420661.0,80666.0,0.0,0.0,213,153
2023-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,710,188,0,358409.0,79474.0,0.0,0.0,240,175
2023-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,584,157,0,485730.0,78502.0,0.0,0.0,246,167
2023-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,524,200,0,447214.0,78514.0,0.0,0.0,201,152
2023-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,522,129,0,406663.0,76323.0,0.0,0.0,81,155
2023-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,483,159,0,447991.0,81522.0,0.0,0.0,105,155
2023-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,525,141,0,425630.0,83882.0,0.0,0.0,216,226
2023-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,507,116,0,404838.0,80613.0,0.0,0.0,212,182
2023-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,584,129,0,384827.0,79801.0,0.0,0.0,155,146
2023-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,574,99,0,353819.0,78496.0,0.0,0.0,95,152
2023-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,612,78,0,355150.0,76981.0,0.0,0.0,105,126
2023-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,21,110,0,374054.0,5642.0,0.0,0.0,59,131
2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,1,10,0,384304.0,0.0,0.0,0.0,44,122
2023-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,3,0,385768.0,0.0,0.0,0.0,148,100
2023-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,2,0,387076.0,0.0,0.0,0.0,130,151
2023-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,2,0,470853.0,0.0,0.0,0.0,153,234
2023-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,2,2,0,443189.0,0.0,0.0,0.0,191,167
2023-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,538,0,0,449413.0,99739.0,0.0,0.0,170,144
2023-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,953,3,0,406570.0,98910.0,0.0,0.0,107,126
2023-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,859,0,0,367864.0,82147.0,0.0,0.0,54,155
2023-10-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,853,10,0,327184.0,82753.0,0.0,0.0,81,112
2023-10-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,847,20,0,433449.0,80751.0,0.0,0.0,222,142
2023-10-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,764,10,0,361681.0,79690.0,0.0,0.0,247,142
2023-10-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,726,1,0,343305.0,78569.0,0.0,0.0,231,122
2023-10-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,683,3,0,391681.0,78597.0,0.0,0.0,216,130
2023-10-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,746,6,0,329540.0,77493.0,0.0,0.0,92,145
2023-10-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,790,11,0,388369.0,81977.0,0.0,0.0,84,151
2023-10-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,799,14,0,457768.0,87744.0,0.0,0.0,167,213
2023-10-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,771,13,0,443418.0,101767.0,0.0,0.0,243,174
2023-10-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,692,3,0,433098.0,104641.0,0.0,0.0,180,156
2023-10-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,762,9,0,414621.0,108961.0,0.0,0.0,211,182
2023-10-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,723,39,0,378233.0,109899.0,0.0,0.0,189,140
2023-10-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,747,79,0,393891.0,108232.0,73658.0,0.0,82,134
2023-10-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,804,33,0,390265.0,82751.0,49242.0,0.0,78,126
2023-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,907,29,0,366754.0,83118.0,28134.0,0.0,166,139
2023-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,939,44,0,353152.0,83384.0,29159.0,0.0,238,138
2023-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,788,30,0,323610.0,79550.0,26120.0,0.0,217,141
2023-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,788,25,0,329780.0,77752.0,28649.0,0.0,214,170
2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,744,28,0,348557.0,77107.0,28695.0,0.0,213,198
2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,695,26,0,374646.0,76338.0,27155.0,0.0,74,135
2023-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,724,26,0,380535.0,80181.0,28175.0,0.0,76,139
2023-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,43,29,0,336609.0,6756.0,17998.0,0.0,255,163
2023-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2,9,0,279399.0,0.0,4895.0,0.0,176,129
2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,342063.0,0.0,0.0,0.0,194,159
2023-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,1,0,386663.0,0.0,0.0,0.0,210,169
2023-11-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,477196.0,0.0,0.0,0.0,174,202
2023-11-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,380970.0,0.0,0.0,0.0,83,177
2023-11-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,410169.0,0.0,0.0,0.0,69,161
2023-11-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,1,0,0,430050.0,0.0,0.0,0.0,247,174
2023-11-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,967,1,0,427212.0,99684.0,0.0,0.0,274,239
2023-11-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1196,0,0,361473.0,98024.0,0.0,0.0,258,218
2023-11-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1138,1,0,316781.0,98535.0,0.0,0.0,255,217
2023-11-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1145,0,0,348527.0,98561.0,0.0,0.0,226,185
2023-11-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1166,0,0,468314.0,98685.0,0.0,0.0,90,134
2023-11-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,975,1,0,452673.0,83484.0,0.0,0.0,92,169
